ticker;name;sector;mcap in millions usd;simfin_id
WFT_old;Weatherford International LTD;Oil & Gas - Services;15.452643;449193
LRDC;Laredo Oil, Inc.;Oil & Gas - Services;11.448101;176863
IO;ION GEOPHYSICAL CORP;Oil & Gas - Services;10.069794;905324
CRR;CARBO CERAMICS INC;Oil & Gas - Services;8.808361;534434
BRS;Bristow Group Inc;Oil & Gas - Services;0.359189;255858
GOOG;Alphabet (Google);Online Media;1608923.83;18
META;Meta Platforms, Inc.;Online Media;485286.88;121021
TWTR;TWITTER, INC.;Online Media;34047.5628;30388
VRSN;Verisign Inc.;Online Media;22195.2;378234
SNAP;Snap Inc;Online Media;20581.2854;449958
MTCH;Match Group, Inc.;Online Media;19277.78643;647179
NERO;NEUROMAMA, LTD.;Online Media;18902.99997;666925
PINS;PINTEREST, INC.;Online Media;15224.94358;979810
GDDY;GoDaddy Inc.;Online Media;13325.95836;647209
IAC;IAC HOLDINGS, INC.;Online Media;7000.126506;647051
GRUB;GrubHub Inc.;Online Media;5698.893752;433759
ANGI;ANGI Homeservices Inc.;Online Media;2747.8176;647538
YELP;YELP;Online Media;2672.06184;440174
UPWK;Upwork Inc.;Online Media;2563.50231;898008
WBMD;WebMD Health Corp.;Online Media;2524.978077;646643
CARG;CarGurus, Inc.;Online Media;2457.789707;645427
SSTK;Shutterstock, Inc.;Online Media;2335.35195;623203
SOHU;SOHU COM INC;Online Media;2334.254568;138944
CNVR;CONVERSANT, INC.;Online Media;2219.457663;521210
TTGT;TechTarget Inc;Online Media;2119.86432;652015
CRTO;Criteo S.A.;Online Media;1690.946456;884751
WEB;WEB.COM GROUP, INC.;Online Media;1401.432849;651626
RATE;Bankrate, Inc.;Online Media;1255.73721;140381
VMEO;Vimeo, Inc.;Online Media;1187.25632;1207431
XOXO;XO GROUP INC.;Online Media;907.207564;651859
RST;ROSETTA STONE INC;Online Media;737.775413;985520
QNST;QUINSTREET, INC;Online Media;691.76448;168827
TCX;TUCOWS INC /PA/;Online Media;580.111647;651784
MEET;Meet Group, Inc.;Online Media;458.256371;652598
GRPN;Groupon, Inc.;Online Media;402.525722;639037
LEAF;LEAF GROUP LTD.;Online Media;305.912487;652547
BNFT;Benefitfocus, Inc.;Online Media;263.720271;967945
TRUE;TrueCar, Inc.;Online Media;234.82128;81812
LTRPA;Liberty TripAdvisor Holdings, Inc.;Online Media;110.2;651624
LOV;SPARK NETWORKS INC;Online Media;94.597508;147014
TZOO;TRAVELZOO;Online Media;77.70573;515536
MARK;REMARK HOLDINGS, INC.;Online Media;48.06768;652365
IPDN;Professional Diversity Network, Inc.;Online Media;13.124469;655301
ABTL;AutoWeb, Inc.;Online Media;5.16589;445589
WE;WeWork Inc.;Other;4375.738714;1298953
LZ;LEGALZOOM.COM, INC.;Other;2441.08646;1271647
TASK;TaskUs, Inc.;Other;1559.651754;1321941
ADV;Advantage Solutions Inc.;Other;1401.679387;1108279
MODN;MODEL N, INC.;Other;1143.92234;1251887
CCO;Clear Channel Outdoor Holdings, Inc.;Other;936.43032;650825
CRD-A;CRAWFORD & CO;Other;365.20058;823170
BLL;BALL CORP;Packaging & Containers;22424.423;247618
IP;INTERNATIONAL PAPER CO /NEW/;Packaging & Containers;17188.785708;261549
PKG;Packaging Corp Of America;Packaging & Containers;13530.330441;448316
CCK;Crown Holdings Inc;Packaging & Containers;12583.332415;446122
WRK;WestRock Co;Packaging & Containers;10980.576;359889
SEE;Sealed Air;Packaging & Containers;8656.34;378213
BERY;BERRY GLOBAL GROUP INC;Packaging & Containers;8117.772;470977
ATR;Aptargroup Inc;Packaging & Containers;7362.77486;445832
BMS;BEMIS CO INC;Packaging & Containers;5221.88637;687804
OI;OWENS ILLINOIS INC /DE/;Packaging & Containers;2283.18785;406666
AEPI;AEP INDUSTRIES INC;Packaging & Containers;608.185566;210001
TUP;TUPPERWARE BRANDS CORP;Packaging & Containers;567.84;125534
CKP;CHECKPOINT SYSTEMS INC;Packaging & Containers;424.829496;669154
HRB;H&R BLOCK INC;Personal Services;8876.38832;506954
PLNT;Planet Fitness, Inc.;Personal Services;6678.7875;948485
BFAM;BRIGHT HORIZONS FAMILY SOLUTIONS INC.;Personal Services;4679.979693;132997
FCFS;FIRSTCASH, INC;Personal Services;3943.70175;1067474
MCW;Mister Car Wash, Inc.;Personal Services;3468.555695;1248289
CHGG;CHEGG, INC;Personal Services;2771.6704;987221
FTDR;frontdoor, inc.;Personal Services;2112.433;952705
SKIN;Beauty Health Co;Personal Services;2022.816609;1302957
SFLY;SHUTTERFLY INC;Personal Services;1712.819938;650373
NTRI;NUTRI SYSTEM INC /DE/;Personal Services;1265.104842;346874
ROVR;ROVER GROUP, INC.;Personal Services;779.6217;1241210
WW;WEIGHT WATCHERS INTERNATIONAL INC;Personal Services;511.11735;564422
PETQ;PetIQ, Inc.;Personal Services;441.25132;1371623
SLQT;SelectQuote, Inc.;Personal Services;373.84248;1251886
EVI;EnviroStar, Inc.;Personal Services;166.37274;258455
RGS;REGIS CORP;Personal Services;44.22;171506
GRMM;Grom Social Enterprises, Inc.;Personal Services;5.622132;647541
YOGAQ;YogaWorks, Inc.;Personal Services;0.682559;826179
NYT;NEW YORK TIMES CO;Publishing;5545.056;647918
JW-A;WILEY JOHN & SONS, INC.;Publishing;2959.39218;195872
MDP;MEREDITH CORP;Publishing;2405.327151;253689
TIME;Time Inc.;Publishing;2091.81;535758
SCHL;SCHOLASTIC CORP;Publishing;1615.3206;651267
VALU;VALUE LINE INC;Publishing;738.002533;208845
TPCO;Tribune Publishing Co;Publishing;636.451246;627811
DJCO;DAILY JOURNAL CORP;Publishing;371.365444;1076497
GCI;Gannett Co., Inc.;Publishing;332.877;651516
LEE;LEE ENTERPRISES, INC;Publishing;111.4961;652664
DALN;DallasNews Corp;Publishing;35.808158;652799
MNI;MCCLATCHY CO;Publishing;5.94797;653890
CSGP;COSTAR GROUP INC;Real Estate Services;29551.78446;486790
CBRE;CBRE Group;Real Estate Services;28973.742328;378105
INVH;Invitation Homes Inc.;Real Estate Services;24297.302708;949710
VNA.DE;Vonovia;Real Estate Services;19655.272922;858328
JLL;JONES LANG LASALLE INC;Real Estate Services;9393.55704;122208
Z;ZILLOW GROUP, INC.;Real Estate Services;9330.7815;647182
DWNI.DE;Deutsche Wohnen;Real Estate Services;8422.433655;1105024
DEI;Douglas Emmett Inc;Real Estate Services;3948.10864;1057794
HIW;HIGHWOODS PROPERTIES, INC.;Real Estate Services;3702.78923;949691
OPEN;Opendoor Technologies Inc.;Real Estate Services;3549.76144;1124649
KW;Kennedy-Wilson Holdings, Inc.;Real Estate Services;2831.642896;949713
EXPI;EXP World Holdings, Inc.;Real Estate Services;2559.02681;795710
JOE;ST JOE CO;Real Estate Services;2518.399906;546306
DEA;Easterly Government Properties, Inc.;Real Estate Services;1756.038642;949499
MMI;Marcus & Millichap, Inc.;Real Estate Services;1628.75216;134979
RDFN;Redfin Corp;Real Estate Services;1336.545953;808089
CXW;CoreCivic, Inc.;Real Estate Services;1221.24756;949493
VCSA;Vacasa, Inc.;Real Estate Services;1210.5788;1307826
FPI;Farmland Partners Inc.;Real Estate Services;750.3938;1249733
FOR;Forestar Group Inc.;Real Estate Services;680.268;627775
TRC;TEJON RANCH CO;Real Estate Services;426.626802;669774
FPH;Five Point Holdings, LLC;Real Estate Services;272.021593;882941
BRRE;BLUE RIDGE REAL ESTATE CO;Real Estate Services;23.891634;547113
CAGU;CASTLE GROUP INC;Real Estate Services;1.005639;154936
LSI_old;Lsi Corp;REITs;115428.952112;447735
PLD;Prologis, Inc.;REITs;101548.73907;113992
EQIX;Equinix;REITs;64821.27344;378138
PSA;Public Storage;REITs;61894.38738;378204
O;REALTY INCOME CORP;REITs;43765.071936;81605
DLR;Digital Realty Trust, Inc.;REITs;38299.88382;286372
SPG;SIMON PROPERTY GROUP INC /DE/;REITs;37633.44788;111127
WELL;Welltower Inc.;REITs;35241.07994;378241
VICI;VICI PROPERTIES INC.;REITs;33968.305064;1338976
AVB;AVALONBAY COMMUNITIES INC;REITs;30647.775332;66223
EQR;Equity Residential;REITs;30104.55653;421306
EXR;Extra Space Storage Inc.;REITs;28548.12096;130051
ARE;Alexandria Real Estate Equities Inc;REITs;27143.61284;445788
DRE;Duke Realty Corp;REITs;25208.41923;446513
MAA;MID AMERICA APARTMENT COMMUNITIES INC.;REITs;21714.19248;744578
VTR;VENTAS INC;REITs;20223.35112;398980
SUI;SUN COMMUNITIES INC;REITs;19727.83;749231
ESS;Essex Property Trust Inc;REITs;19482.860564;378140
WPC;W P Carey Inc;REITs;17137.738107;449233
CPT;Camden Property Trust;REITs;15860.23126;446323
UDR;UDR, Inc.;REITs;15631.02839;424210
PEAK;HEALTHPEAK PROPERTIES, INC.;REITs;15227.34325;378162
ELS;Equity Lifestyle Properties Inc;REITs;14932.41078;446592
KIM;Kimco Realty;REITs;14609.18466;378175
BXP;BOSTON PROPERTIES INC;REITs;14078.1576;70579
HST;HOST HOTELS & RESORTS, INC.;REITs;13943.136;346970
AMH;American Homes 4 Rent;REITs;13461.943024;445723
GLPI;Gaming & Leisure Properties Inc;REITs;12580.6576;447206
VER;VEREIT, Inc.;REITs;11525.236686;543421
LSI;LIFE STORAGE, INC.;REITs;11470.04115;901127
CUBE;CubeSmart;REITs;11358.2304;117529
REXR;Rexford Industrial Realty, Inc.;REITs;11222.82176;139560
CONE;CyrusOne Inc.;REITs;11222.712;1055097
LAMR;LAMAR ADVERTISING CO/NEW;REITs;10734.899379;143321
FRT;Federal Realty Investment Trust;REITs;8763.11872;378144
NNN;National Retail Properties Inc;REITs;8352.44718;448043
STOR;STORE CAPITAL Corp;REITs;8035.595637;534667
OHI;OMEGA HEALTHCARE INVESTORS INC;REITs;7993.01599;531049
EGP;EASTGROUP PROPERTIES INC;REITs;7364.06084;899359
FR;FIRST INDUSTRIAL REALTY TRUST INC;REITs;7328.6916;949678
COR;CoreSite Realty Corp;REITs;7282.062761;82753
BRX;Brixmor Property Group Inc.;REITs;7265.80624;108186
GGP_old;General Growth Properties Inc.;REITs;7001.670432;378155
AGNC;American Capital Agency Corp;REITs;6735.36;445654
MGP;MGM Growth Properties LLC;REITs;6529.90152;949731
STAG;STAG Industrial, Inc.;REITs;6291.78186;1298651
VNO;Vornado Realty Trust;REITs;5823.20802;378237
SRC;Spirit Realty Capital Inc;REITs;5339.608329;448754
NSA;National Storage Affiliates Trust;REITs;5227.90651;949734
PSB;PS BUSINESS PARKS INC/CA;REITs;5166.7836;949477
DFT;Dupont Fabros Technology Inc;REITs;5165.694153;446473
CUZ;Cousins Properties Inc;REITs;4585.53792;446395
GPT;Gramercy Property Trust;REITs;4418.668502;630304
EPR;EPR PROPERTIES;REITs;4154.97426;701414
DOC;Physicians Realty Trust;REITs;4088.185023;998407
WRI;Weingarten Realty Investors;REITs;4012.58568;449242
PK;Park Hotels & Resorts Inc.;REITs;3750.6;641161
SBRA;Sabra Health Care REIT, Inc.;REITs;3681.616578;737503
SLG;SL GREEN REALTY CORP;REITs;3452.715;127650
OUT;OUTFRONT Media Inc.;REITs;3329.2;706846
EPRT;ESSENTIAL PROPERTIES REALTY TRUST, INC.;REITs;3181.128591;949674
JBGS;JBG SMITH Properties;REITs;3178.6942;949711
IIPR;INNOVATIVE INDUSTRIAL PROPERTIES INC;REITs;2914.004197;949475
SHO;Sunstone Hotel Investors Inc;REITs;2662.3714;448662
PEB;Pebblebrook Hotel Trust;REITs;2657.368983;107219
ABR;ARBOR REALTY TRUST INC;REITs;2579.359513;638468
MAC;Macerich;REITs;2478.8347;378184
UNIT;Uniti Group Inc.;REITs;2431.96992;990739
SAFE;Safehold Inc.;REITs;2414.89972;998404
FCPT;Four Corners Property Trust, Inc.;REITs;2315.702147;623532
CXP;COLUMBIA PROPERTY TRUST, INC.;REITs;2214.67673;949490
XHR;Xenia Hotels & Resorts, Inc.;REITs;2083.027117;983818
QCP;QUALITY CARE PROPERTIES, INC.;REITs;1953.630889;356195
STFR;Steadfast Apartment REIT, Inc.;REITs;1930.509388;152617
ARI;Apollo Commercial Real Estate Finance, Inc.;REITs;1837.522318;498489
AAT;American Assets Trust, Inc.;REITs;1835.430229;919944
PGRE;Paramount Group, Inc.;REITs;1721.939032;350539
AKR;ACADIA REALTY TRUST;REITs;1685.67016;664572
CHSP;Chesapeake Lodging Trust;REITs;1651.006677;115723
AIV;APARTMENT INVESTMENT & MANAGEMENT CO;REITs;1397.264;67201
ALX;ALEXANDERS INC;REITs;1331.198144;87732
BFS;SAUL CENTERS INC;REITs;1175.80932;664571
GEO;GEO GROUP INC;REITs;955.62891;365061
BRMK;Broadmark Realty Capital Inc.;REITs;949.610247;996201
CPLG;CorePoint Lodging Inc.;REITs;935.205099;949495
GOOD;GLADSTONE COMMERCIAL CORP;REITs;815.598059;106972
LAND;GLADSTONE LAND Corp;REITs;796.605544;1300438
CLDT;Chatham Lodging Trust;REITs;671.381026;849434
SRG;Seritage Growth Properties;REITs;597.50136;998409
HT;HERSHA HOSPITALITY TRUST;REITs;464.25732;949690
SNH;Senior Housing Properties Trust;REITs;450.327423;448715
BHR;Braemar Hotels & Resorts Inc.;REITs;406.0476;949483
CDR;CEDAR REALTY TRUST, INC.;REITs;384.6876;664567
MSB;MESABI TRUST;REITs;358.569873;1171698
NHHS;NorthStar Healthcare Income, Inc.;REITs;349.280476;148446
AJX;Great Ajax Corp.;REITs;228.594565;90767
PINE;Alpine Income Property Trust, Inc.;REITs;221.129496;1338974
SHOS;SEARS HOMETOWN & OUTLET STORES, INC.;REITs;77.187249;39593
SOHO;Sotherly Hotels Inc.;REITs;47.786351;158088
IHT;INNSUITES HOSPITALITY TRUST;REITs;22.316246;244789
MCD;MCDONALDS CORP;Restaurants;196933.95199;243628
SBUX;STARBUCKS CORP;Restaurants;102541.8;86689
CMG;CHIPOTLE MEXICAN GRILL INC;Restaurants;47848.1454;80874
YUM;YUM BRANDS INC;Restaurants;34402.56;98663
QSR;Restaurant Brands International Inc.;Restaurants;18732.56;716651
DRI;DARDEN RESTAURANTS INC;Restaurants;17062.45;108420
DPZ;DOMINOS PIZZA INC;Restaurants;14850.300524;338660
DHER.DE;Delivery Hero;Restaurants;10744.040071;1087474
ARMK;Aramark;Restaurants;9681.7425;361112
DNKN;DUNKIN' BRANDS GROUP, INC.;Restaurants;8775.770252;101599
PNRA;PANERA BREAD CO;Restaurants;7155.3425;412883
TXRH;Texas Roadhouse, Inc.;Restaurants;6433.21886;821877
WEN;Wendy's Co;Restaurants;4590.52851;217619
WING;Wingstop Inc.;Restaurants;4020.02546;1057792
PZZA;PAPA JOHNS INTERNATIONAL INC;Restaurants;3330.844;352171
CBRL;CRACKER BARREL OLD COUNTRY STORE, INC;Restaurants;2523.684645;37621
SG;Sweetgreen, Inc.;Restaurants;2297.784834;1334625
BROS;Dutch Bros Inc.;Restaurants;2262.13292;1329540
SHAK;Shake Shack Inc.;Restaurants;2113.15849;148890
PLAY;Dave & Buster's Entertainment, Inc.;Restaurants;2112.134413;44636
JACK;JACK IN THE BOX INC /NEW/;Restaurants;2059.88229;682281
CAKE;CHEESECAKE FACTORY INC;Restaurants;1707.61543;817638
SONC;SONIC CORP;Restaurants;1552.056464;343236
EAT;BRINKER INTERNATIONAL, INC;Restaurants;1504.085;980378
KKD;KRISPY KREME DOUGHNUTS INC;Restaurants;1279.194;47513
DIN;DineEquity, Inc;Restaurants;1226.862;545516
RICK;RCI HOSPITALITY HOLDINGS, INC.;Restaurants;693.428225;100383
RUTH;Ruths Hospitality Group, Inc.;Restaurants;679.443859;998690
BJRI;BJs RESTAURANTS INC;Restaurants;662.0105;537369
DENN;DENNY'S Corp;Restaurants;614.96022;986862
BOJA;Bojangles', Inc.;Restaurants;604.158165;82963
TACO;Del Taco Restaurants, Inc.;Restaurants;456.063096;823787
HABT;Habit Restaurants, Inc.;Restaurants;365.264351;639722
FRSH;Papa Murphy's Holdings, Inc.;Restaurants;278.943669;881925
NDLS;NOODLES & Co;Restaurants;255.559142;759987
JMBA;JAMBA, INC.;Restaurants;203.484427;365536
FRGI;Fiesta Restaurant Group, Inc.;Restaurants;183.358054;625539
RT;RUBY TUESDAY INC;Restaurants;145.353922;330525
RRGB;RED ROBIN GOURMET BURGERS INC;Restaurants;142.16645;980379
TAST;CARROLS RESTAURANT GROUP, INC.;Restaurants;111.241768;625660
ARKR;ARK RESTAURANTS CORP;Restaurants;75.0186;952460
WTRH;Waitr Holdings Inc.;Restaurants;62.607393;1241828
BBRG;Bravo Brio Restaurant Group, Inc.;Restaurants;61.944811;350647
RAVE;RAVE RESTAURANT GROUP, INC.;Restaurants;25.02695;640428
KONAQ;KONA GRILL INC;Restaurants;1.061106;884107
ARMK_old;Aramark Services, Inc.;Restaurants;0.03775;692435
AMZN;AMAZON COM INC;Retail - Apparel & Specialty;1473136.5;62747
HD;HOME DEPOT INC;Retail - Apparel & Specialty;339820.44;261673
BABA;Alibaba Group Holding Ltd;Retail - Apparel & Specialty;247852.235667;1202765
LOW;LOWES COMPANIES INC;Retail - Apparel & Specialty;141319.2;186050
TJX;TJX COMPANIES INC /DE/;Retail - Apparel & Specialty;78276.031632;256569
MELI;MERCADOLIBRE INC;Retail - Apparel & Specialty;53118.224528;884834
ORLY;O REILLY AUTOMOTIVE INC;Retail - Apparel & Specialty;48354.49044;334679
AZO;AUTOZONE INC;Retail - Apparel & Specialty;48068.23817;58197
LULU;lululemon athletica inc.;Retail - Apparel & Specialty;42483.1409;90670
ADS.DE;adidas Group;Retail - Apparel & Specialty;34263.128839;847329
ROST;ROSS STORES INC;Retail - Apparel & Specialty;32150.98992;200092
EBAY;EBAY INC;Retail - Apparel & Specialty;27522;104109
TSCO;Tractor Supply Company;Retail - Apparel & Specialty;22845.8207;378228
GPC;GENUINE PARTS CO;Retail - Apparel & Specialty;22585.9314;115285
ULTA;Ulta Salon, Cosmetics & Fragrance, Inc.;Retail - Apparel & Specialty;21279.335;178804
CHWY;Chewy, Inc.;Retail - Apparel & Specialty;21024.50406;951287
BBY;BEST BUY CO INC;Retail - Apparel & Specialty;19266.66;71192
TIF;TIFFANY & CO;Retail - Apparel & Specialty;15959.244;249289
ETSY;ETSY INC;Retail - Apparel & Specialty;15359.862086;469839
WFM;WHOLE FOODS MARKET INC;Retail - Apparel & Specialty;13447.369303;90839
AAP;ADVANCE AUTO PARTS INC;Retail - Apparel & Specialty;13174.1984;184955
GME;GameStop Corp.;Retail - Apparel & Specialty;12808.884;44534
WSM;WILLIAMS SONOMA INC;Retail - Apparel & Specialty;11964.60837;198669
BBWI;Bath & Body Works, Inc.;Retail - Apparel & Specialty;10690.26322;185942
FND;Floor & Decor Holdings, Inc.;Retail - Apparel & Specialty;10497.5057;693510
TPR;Tapestry Inc;Retail - Apparel & Specialty;10068.654;331230
DECK;DECKERS OUTDOOR CORP;Retail - Apparel & Specialty;9148.36205;1054410
DKS;DICKS SPORTING GOODS INC;Retail - Apparel & Specialty;8597.02585;179423
PETM;PETSMART INC;Retail - Apparel & Specialty;8249.15067;953585
FIVE;FIVE BELOW, INC;Retail - Apparel & Specialty;8201.284336;902627
W;Wayfair Inc.;Retail - Apparel & Specialty;7721.7;417451
RH;RH;Retail - Apparel & Specialty;7057.296726;951586
VIPS;Vipshop Holdings Ltd;Retail - Apparel & Specialty;6757.390079;1253412
SPLS;STAPLES INC;Retail - Apparel & Specialty;6731.31154;166539
DDS;DILLARD'S, INC.;Retail - Apparel & Specialty;6311.1;949971
M;Macy's, Inc.;Retail - Apparel & Specialty;6259.115;185124
CVNA;CARVANA CO.;Retail - Apparel & Specialty;5538.1555;717670
KSS;KOHLS Corp;Retail - Apparel & Specialty;4702.06;186130
JWN;NORDSTROM INC;Retail - Apparel & Specialty;4293.882;184768
GPS;GAP INC;Retail - Apparel & Specialty;4247.6;250974
ASO;Academy Sports & Outdoors, Inc.;Retail - Apparel & Specialty;4199.44668;1271540
YETI;YETI Holdings, Inc.;Retail - Apparel & Specialty;4074.74285;1234805
FTCH;Farfetch Ltd;Retail - Apparel & Specialty;3778.819848;1242699
SIG;SIGNET JEWELERS LTD;Retail - Apparel & Specialty;3437.96;185651
CRI;Carter's Inc;Retail - Apparel & Specialty;3437.523597;933049
MIK;Michaels Companies, Inc.;Retail - Apparel & Specialty;3111.18308;50465
BID;SOTHEBYS;Retail - Apparel & Specialty;2656.768539;136608
SHOO;STEVEN MADDEN, LTD.;Retail - Apparel & Specialty;2651.13428;1198893
HOME;At Home Group Inc.;Retail - Apparel & Specialty;2425.539093;233408
KATE;Kate Spade & Co;Retail - Apparel & Specialty;2377.900367;441025
URBN;URBAN OUTFITTERS INC;Retail - Apparel & Specialty;2327.80062;46954
AEO;AMERICAN EAGLE OUTFITTERS INC;Retail - Apparel & Specialty;2311.3758;173396
BOOT;Boot Barn Holdings, Inc.;Retail - Apparel & Specialty;2249.17067;39510
RVLV;Revolve Group, Inc.;Retail - Apparel & Specialty;2069.59776;1338983
KAR;KAR Auction Services, Inc.;Retail - Apparel & Specialty;2041.948;123411
ODP;OFFICE DEPOT INC;Retail - Apparel & Specialty;1852.69;528624
SBH;Sally Beauty Holdings, Inc.;Retail - Apparel & Specialty;1675.7498;978927
BKE;BUCKLE INC;Retail - Apparel & Specialty;1672.29172;196385
BBBY;BED BATH & BEYOND INC;Retail - Apparel & Specialty;1643.96715;60362
OSTK;OVERSTOCK.COM, INC;Retail - Apparel & Specialty;1470.04736;176064
DBI;Designer Brands Inc.;Retail - Apparel & Specialty;1373.14009;596024
GES;GUESS INC;Retail - Apparel & Specialty;1299.18656;181484
ANF;ABERCROMBIE & FITCH CO /DE/;Retail - Apparel & Specialty;1123.82166;188522
RGR;STURM RUGER & CO INC;Retail - Apparel & Specialty;1032.919716;1248958
SFIX;Stitch Fix, Inc.;Retail - Apparel & Specialty;930.978769;902273
GCO;GENESCO INC;Retail - Apparel & Specialty;893.93166;51883
MOV;MOVADO GROUP INC;Retail - Apparel & Specialty;839.1416;250875
WINA;WINMARK CORP;Retail - Apparel & Specialty;828.838642;102395
TA;TRAVELCENTERS OF AMERICA LLC;Retail - Apparel & Specialty;828.6771;133962
HIBB;HIBBETT SPORTS INC;Retail - Apparel & Specialty;827.55792;515787
PLCE;Childrens Place, Inc.;Retail - Apparel & Specialty;784.08155;737152
SCVL;SHOE CARNIVAL INC;Retail - Apparel & Specialty;742.45392;201975
FLWS;1 800 FLOWERS COM INC;Retail - Apparel & Specialty;655.87305;247341
LQDT;LIQUIDITY SERVICES INC;Retail - Apparel & Specialty;642.006344;533622
ZUMZ;Zumiez Inc;Retail - Apparel & Specialty;600.63975;45730
LE;LANDS' END, INC.;Retail - Apparel & Specialty;550.17417;182473
SPWH;SPORTSMAN'S WAREHOUSE HOLDINGS, INC.;Retail - Apparel & Specialty;475.40916;1249258
BKS;BARNES & NOBLE INC;Retail - Apparel & Specialty;475.11219;763488
PRTS;U.S. Auto Parts Network, Inc.;Retail - Apparel & Specialty;472.46656;675964
RMBL;RumbleON, Inc.;Retail - Apparel & Specialty;433.27959;647388
DLTH;DULUTH HOLDINGS INC.;Retail - Apparel & Specialty;337.0512;50213
BGFV;BIG 5 SPORTING GOODS Corp;Retail - Apparel & Specialty;336.56112;1248288
WMAR;WEST MARINE INC;Retail - Apparel & Specialty;327.62696;543710
REAL;TheRealReal, Inc.;Retail - Apparel & Specialty;312.179903;978937
CONN;CONNS INC;Retail - Apparel & Specialty;310.272857;230908
LL;Lumber Liquidators Holdings, Inc.;Retail - Apparel & Specialty;305.75839;517434
CATO;CATO CORP;Retail - Apparel & Specialty;301.588371;998426
DXLG;DESTINATION XL GROUP, INC.;Retail - Apparel & Specialty;287.7192;178401
TLYS;TILLY'S, INC.;Retail - Apparel & Specialty;253.7865;978925
JILL;J.Jill, Inc.;Retail - Apparel & Specialty;246.966919;680726
APRN;Blue Apron Holdings, Inc.;Retail - Apparel & Specialty;183.316479;978546
SMRT;STEIN MART INC;Retail - Apparel & Specialty;177.560793;45048
EXPR;EXPRESS, INC.;Retail - Apparel & Specialty;172.73227;50957
BNED;Barnes & Noble Education, Inc.;Retail - Apparel & Specialty;164.98582;75409
LEAT;Leatt Corp;Retail - Apparel & Specialty;132.029057;155590
ZAGG;ZAGG Inc;Retail - Apparel & Specialty;128.050091;903954
CSS;CSS INDUSTRIES INC;Retail - Apparel & Specialty;83.474792;702391
KIRK;KIRKLAND'S, INC;Retail - Apparel & Specialty;66.46885;188255
JCP;J C PENNEY CO INC;Retail - Apparel & Specialty;41.9767;180279
PERF;Perfumania Holdings, Inc.;Retail - Apparel & Specialty;28.818399;209149
SHLDQ;SEARS HOLDINGS CORP;Retail - Apparel & Specialty;24.031938;100266
NWY;New York & Company, Inc.;Retail - Apparel & Specialty;16.325121;33184
ARO;AEROPOSTALE INC;Retail - Apparel & Specialty;11.999169;93605
JAN;JanOne Inc.;Retail - Apparel & Specialty;9.556646;165913
KSPN;Kaspien Holdings Inc.;Retail - Apparel & Specialty;8.15211;197548
IVDN;INNOVATIVE DESIGNS INC;Retail - Apparel & Specialty;5.696795;258246
TLRD;TAILORED BRANDS INC;Retail - Apparel & Specialty;3.422991;929181
CHKE;CHEROKEE INC;Retail - Apparel & Specialty;1.308999;240259
ASNA;Ascena Retail Group, Inc.;Retail - Apparel & Specialty;1.009016;35533
PIR;PIER 1 IMPORTS INC/DE;Retail - Apparel & Specialty;0.85158;244053
FRANQ;Francesca's Holdings CORP;Retail - Apparel & Specialty;0.454926;202677
SSI;STAGE STORES INC;Retail - Apparel & Specialty;0.289113;42463
BONT;BON TON STORES INC;Retail - Apparel & Specialty;0.265634;200557
CBKCQ;CHRISTOPHER & BANKS CORP;Retail - Apparel & Specialty;0;100810
DESTQ;Destination Maternity Corp;Retail - Apparel & Specialty;0;175862
WMT;Walmart Inc;Retail - Defensive;385915.53;239962
COST;COSTCO WHOLESALE CORP /NEW;Retail - Defensive;244337.403959;217867
TGT;TARGET CORP;Retail - Defensive;83608.16;72458
DG;DOLLAR GENERAL CORP;Retail - Defensive;58668.32406;80798
SYY;SYSCO CORP;Retail - Defensive;44103.13172;247719
DLTR;Dollar Tree;Retail - Defensive;37849.5;378128
WBA;Walgreens Boots Alliance, Inc.;Retail - Defensive;36322.56;87466
KR;KROGER CO;Retail - Defensive;35975.64;258154
ACI;Albertsons Companies, Inc.;Retail - Defensive;13842.925;1077533
BURL;Burlington Stores, Inc.;Retail - Defensive;11203.69095;179036
SCI;SERVICE CORP INTERNATIONAL;Retail - Defensive;10968.10255;1056222
BJ;BJ's Wholesale Club Holdings, Inc.;Retail - Defensive;9328.77444;1234040
PFGC;Performance Food Group Co;Retail - Defensive;8157.96;180458
SWY;SAFEWAY INC;Retail - Defensive;8122.14;86808
CASY;CASEYS GENERAL STORES INC;Retail - Defensive;7920.384108;188690
USFD;US Foods Holding Corp.;Retail - Defensive;7456.759898;365184
MUSA;Murphy USA Inc.;Retail - Defensive;7134.34272;1057793
VVV;VALVOLINE INC;Retail - Defensive;5526;1059911
OLLI;Ollie's Bargain Outlet Holdings, Inc.;Retail - Defensive;4249.70835;102057
GO;Grocery Outlet Holding Corp.;Retail - Defensive;4032.1315;998534
CST;CST BRANDS, INC.;Retail - Defensive;3684.627972;42704
SFM;Sprouts Farmers Market, Inc.;Retail - Defensive;3335.26886;520294
UNFI;UNITED NATURAL FOODS INC;Retail - Defensive;2766.992;52168
WMK;WEIS MARKETS INC;Retail - Defensive;2229.61194;912450
CHEF;Chefs' Warehouse, Inc.;Retail - Defensive;1301.130948;350160
SVU;SUPERVALU INC;Retail - Defensive;1257.967899;684097
CAPL;CrossAmerica Partners LP;Retail - Defensive;810.194613;998434
BIG;BIG LOTS INC;Retail - Defensive;781.63951;49609
